,exp_id,ano,mes,product-type,steel,carbon,hardness,condition,formability,strength,surface-quality,shape,thick,width,len,bore,recozimento
712,1822.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,COIL,0.9,966.0,0.0,0,mediano
713,1340.0,2020.0,8.0,C,A,0,50,S,2.2147001934235977,0,G,COIL,1.001,50.0,0.0,0,ideal
714,1567.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,COIL,0.4,609.9,0.0,0,ruim
715,1069.0,2020.0,8.0,C,A,0,0,S,2.0,0,G,SHEET,3.2,610.0,4880.0,0,ruim
716,1727.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.599,1500.0,4170.0,0,ruim
717,846.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,COIL,1.6,610.0,0.0,0,ruim
718,109.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,COIL,0.699,609.9,0.0,0,ruim
719,600.0,2020.0,8.0,C,A,0,85,S,2.2147001934235977,0,E,SHEET,0.4,610.0,762.0,0,ideal
720,549.0,2020.0,8.0,C,A,0,50,S,2.2147001934235977,0,E,COIL,0.4,610.0,0.0,0,ideal
721,52.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,COIL,0.699,1320.0,0.0,0,ruim
722,717.0,2020.0,8.0,C,A,0,0,A,1.0,0,E,COIL,0.8,50.0,0.0,0,ruim
723,680.0,2020.0,8.0,C,A,0,0,S,2.2147001934235977,500,E,SHEET,1.6,300.1,301.0,0,ideal
724,310.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.8,610.0,762.0,0,ruim
725,473.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.6,610.0,4170.0,0,ruim
726,2017.0,2020.0,8.0,C,A,0,0,S,5.0,0,E,SHEET,1.2,1250.0,762.0,0,ruim
727,1616.0,2020.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.7,610.0,762.0,0,mediano
728,1013.0,2020.0,8.0,C,A,0,60,S,2.2147001934235977,0,G,COIL,0.8,50.0,0.0,0,ideal
729,1332.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,COIL,0.8,609.9,0.0,0,mediano
730,2320.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,1.601,831.9,881.0,0,ruim
731,70.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.7,609.9,4170.0,0,mediano
732,3.0,2020.0,8.0,C,A,0,0,S,2.0,0,G,COIL,4.0,385.1,0.0,0,ruim
733,229.0,2020.0,8.0,C,A,0,50,S,2.2147001934235977,0,G,COIL,0.601,1320.0,0.0,0,ideal
734,2125.0,2020.0,8.0,C,A,0,0,A,2.0,0,G,SHEET,0.301,1320.0,762.0,0,mediano
735,1662.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,1.2,150.0,3000.0,0,ruim
736,607.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.6,1320.0,4880.0,0,ruim
737,20.0,2020.0,8.0,C,A,0,70,S,2.2147001934235977,0,G,COIL,0.6,609.9,0.0,0,ideal
738,1929.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,1.6,335.0,3000.0,0,ideal
739,201.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.699,1320.0,4880.0,0,ruim
740,1844.0,2020.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.699,1320.0,301.0,0,mediano
741,1336.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,COIL,3.2,60.0,0.0,0,ruim
742,1518.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,COIL,1.6,1320.0,0.0,0,mediano
743,2387.0,2020.0,8.0,C,A,0,0,A,1.0,0,E,SHEET,1.6,1220.0,762.0,0,ruim
744,1417.0,2020.0,8.0,C,A,0,60,S,2.2147001934235977,0,G,COIL,0.6,1320.0,0.0,0,ideal
745,1.0,2020.0,8.0,C,V,0,0,S,2.0,0,E,SHEET,3.2,1320.0,762.0,0,ruim
746,2214.0,2020.0,8.0,C,A,0,0,A,2.0,0,G,COIL,0.699,610.0,0.0,0,ruim
747,358.0,2020.0,8.0,C,M,0,0,S,2.2147001934235977,350,G,COIL,1.6,50.0,0.0,0,ideal
748,2103.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.301,1220.0,4170.0,0,ruim
749,409.0,2020.0,8.0,C,K,55,0,S,2.2147001934235977,0,E,COIL,3.2,640.0,0.0,600,mediano
750,598.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.4,375.0,612.0,0,ruim
751,795.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,COIL,0.4,1320.0,0.0,0,ruim
752,1842.0,2020.0,8.0,C,S,70,0,S,2.2147001934235977,0,E,SHEET,2.5,610.0,762.0,0,mediano
753,2257.0,2020.0,8.0,C,A,0,85,S,2.2147001934235977,0,G,COIL,3.2,610.0,0.0,0,ideal
754,1312.0,2020.0,8.0,C,K,65,0,S,2.2147001934235977,0,E,COIL,3.2,900.0,0.0,600,mediano
755,1049.0,2020.0,8.0,C,K,45,0,S,2.2147001934235977,0,E,COIL,2.2,900.0,0.0,0,mediano
756,650.0,2020.0,8.0,C,A,0,0,S,3.0,0,G,COIL,1.001,610.0,0.0,0,mediano
757,1016.0,2020.0,8.0,C,A,0,0,S,1.0,0,G,SHEET,0.3,610.0,4880.0,0,ruim
758,1578.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.601,610.0,762.0,0,ruim
759,191.0,2020.0,8.0,C,A,0,0,S,3.0,0,F,SHEET,1.0,610.0,4880.0,0,ruim
760,425.0,2020.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.999,610.0,762.0,0,ruim
761,755.0,2020.0,8.0,C,A,0,0,S,1.0,0,G,SHEET,0.699,0.0,762.0,0,ruim
762,2048.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.4,1320.0,4880.0,0,ruim
763,72.0,2020.0,8.0,C,W,0,0,S,2.2147001934235977,310,G,SHEET,0.8,610.0,762.0,0,ideal
764,268.0,2020.0,8.0,C,A,0,0,A,2.0,0,G,COIL,0.7,610.0,0.0,0,ruim
765,848.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,0.601,610.0,762.0,0,ruim
766,481.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,COIL,2.0,1250.0,0.0,0,ruim
767,1763.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.699,1320.0,761.0,0,mediano
768,1841.0,2020.0,8.0,C,A,0,0,S,2.0,0,G,COIL,0.699,1320.0,0.0,0,ruim
769,980.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,0.7,609.9,4170.0,0,ruim
770,2078.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,0.601,609.0,4880.0,0,ruim
771,1183.0,2020.0,8.0,C,M,0,0,S,2.2147001934235977,600,G,SHEET,0.9,1050.0,1220.0,0,ideal
772,2422.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,SHEET,0.7,1525.0,762.0,0,ruim
773,1531.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,COIL,3.2,609.9,0.0,0,ruim
774,1227.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,COIL,0.7,599.9,0.0,0,ruim
775,1382.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,COIL,1.6,609.9,0.0,0,mediano
776,1588.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.2,375.0,612.0,0,mediano
777,796.0,2020.0,8.0,C,A,8,0,S,2.2147001934235977,0,G,COIL,3.2,609.9,0.0,0,ruim
778,497.0,2020.0,8.0,C,A,0,0,S,1.0,0,G,SHEET,0.699,1300.0,4880.0,0,ruim
779,1015.0,2020.0,8.0,C,K,45,0,S,2.2147001934235977,0,E,COIL,1.1,610.0,0.0,0,mediano
780,1200.0,2020.0,8.0,C,V,0,0,S,2.0,0,E,SHEET,0.8,609.9,762.0,0,ruim
781,1022.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,COIL,0.3,1320.0,0.0,0,ruim
782,746.0,2020.0,8.0,C,A,0,85,S,2.2147001934235977,0,E,SHEET,0.8,610.0,4880.0,0,ideal
783,601.0,2020.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.6,520.0,0.0,0,ruim
784,2068.0,2020.0,8.0,C,A,0,80,S,2.2147001934235977,0,G,SHEET,1.6,1320.0,4170.0,0,ideal
785,483.0,2020.0,8.0,C,A,0,0,S,2.0,0,E,SHEET,3.2,1320.0,762.0,0,ruim
786,1456.0,2020.0,8.0,C,A,0,0,S,5.0,0,E,COIL,1.0,609.9,0.0,0,mediano
787,1474.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,COIL,0.699,610.0,0.0,0,ruim
788,25.0,2020.0,8.0,C,W,0,0,S,2.2147001934235977,310,G,SHEET,1.599,610.0,762.0,0,ideal
789,1103.0,2020.0,8.0,C,A,0,70,S,2.2147001934235977,0,G,COIL,0.6,610.0,0.0,600,mediano
790,1437.0,2020.0,8.0,C,K,55,0,S,2.2147001934235977,0,E,COIL,2.2,640.0,0.0,0,mediano
791,1730.0,2020.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,COIL,0.7,1320.0,0.0,0,ruim
792,2369.0,2020.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.7,1220.0,762.0,0,ruim
793,2254.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,1.599,610.0,4880.0,0,ruim
794,1497.0,2020.0,8.0,C,A,0,0,S,1.0,0,G,COIL,0.24,20.0,0.0,0,ruim
795,592.0,2020.0,8.0,C,A,0,0,S,2.0,0,G,COIL,0.3,1320.0,0.0,0,ruim
796,2192.0,2020.0,8.0,C,A,0,50,S,2.2147001934235977,0,E,SHEET,0.451,1250.0,762.0,0,ideal
797,2023.0,2020.0,8.0,C,K,45,0,S,2.2147001934235977,0,E,COIL,1.5,900.0,0.0,0,mediano
798,1430.0,2020.0,8.0,C,A,0,0,S,2.0,0,G,SHEET,1.599,1300.0,4880.0,0,ruim
799,294.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,COIL,3.2,1320.0,0.0,0,mediano
800,2056.0,2020.0,8.0,C,K,45,0,S,2.2147001934235977,0,E,COIL,3.2,640.0,0.0,500,mediano
801,426.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,1.6,609.9,3000.0,0,ideal
802,1529.0,2020.0,8.0,C,A,0,0,A,1.0,0,E,SHEET,1.6,609.9,612.0,0,mediano
803,374.0,2020.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.6,1500.0,4170.0,0,mediano
804,1166.0,2020.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,1.2,609.9,1.0,0,ideal
805,1363.0,2020.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,1.601,830.0,880.0,0,mediano
806,1209.0,2020.0,8.0,C,A,0,85,S,2.2147001934235977,0,G,COIL,0.4,20.0,0.0,0,ideal
807,1020.0,2020.0,8.0,C,A,0,85,S,2.2147001934235977,0,G,COIL,4.0,610.0,0.0,500,mediano
808,839.0,2019.0,8.0,C,A,8,0,S,2.2147001934235977,0,G,COIL,0.7,610.0,0.0,0,ideal
809,665.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.7,1300.0,762.0,0,ideal
810,2153.0,2019.0,8.0,C,A,0,60,S,2.2147001934235977,0,G,COIL,2.801,385.1,0.0,0,ideal
811,1171.0,2019.0,8.0,C,A,0,60,S,2.2147001934235977,0,G,SHEET,0.801,255.0,269.0,0,ideal
812,344.0,2019.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,COIL,1.6,610.0,0.0,0,ideal
813,2241.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.699,610.0,4880.0,0,ideal
814,1074.0,2019.0,8.0,C,A,0,0,S,2.0,0,E,COIL,3.3,152.0,0.0,0,ideal
815,440.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,COIL,0.699,1320.0,0.0,0,ideal
816,2142.0,2019.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,1.0,1320.0,762.0,0,ideal
817,2221.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,COIL,1.2,610.0,0.0,0,ideal
818,1563.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.3,1320.0,4880.0,0,ideal
819,1928.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.2,610.0,150.0,0,ideal
820,655.0,2019.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,COIL,1.2,609.9,0.0,0,ideal
821,22.0,2019.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.6,1220.0,761.0,0,ideal
822,1233.0,2019.0,8.0,C,A,0,0,S,2.0,0,E,SHEET,4.0,1320.0,762.0,0,ideal
823,946.0,2019.0,8.0,C,A,0,80,S,2.2147001934235977,0,G,SHEET,0.8,610.0,4170.0,0,ideal
824,505.0,2019.0,8.0,C,A,0,0,S,2.0,0,E,SHEET,3.2,1320.1,762.0,0,ideal
825,1599.0,2019.0,8.0,C,A,0,70,S,2.2147001934235977,0,G,COIL,0.501,1200.1,0.0,0,ideal
826,2298.0,2019.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.6,610.0,761.0,0,ideal
827,2413.0,2019.0,8.0,C,K,55,0,S,2.2147001934235977,0,E,COIL,0.8,610.0,0.0,0,ideal
828,218.0,2019.0,8.0,C,S,70,0,S,2.2147001934235977,0,E,COIL,3.2,609.9,0.0,0,ideal
829,410.0,2019.0,8.0,C,A,3,0,S,2.2147001934235977,0,E,COIL,0.5,610.0,0.0,0,ideal
830,1917.0,2019.0,8.0,C,A,0,50,S,2.2147001934235977,0,G,COIL,3.2,1320.0,0.0,0,ideal
831,983.0,2019.0,8.0,C,A,0,60,S,2.2147001934235977,0,G,SHEET,0.8,356.0,4880.0,0,ideal
832,514.0,2019.0,8.0,C,K,55,0,S,2.2147001934235977,0,E,COIL,0.8,900.0,0.0,0,ideal
833,643.0,2019.0,8.0,C,W,0,0,S,2.2147001934235977,310,G,COIL,1.6,610.0,0.0,500,ideal
834,62.0,2019.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,0.6,610.0,4880.0,0,ideal
835,1572.0,2019.0,8.0,C,A,0,45,S,2.2147001934235977,0,E,SHEET,1.4,1320.0,4170.0,0,ideal
836,2143.0,2019.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,0.699,1320.0,762.0,0,ideal
837,1648.0,2019.0,8.0,C,A,0,85,S,2.2147001934235977,0,G,COIL,4.0,450.0,0.0,0,ideal
838,1934.0,2019.0,8.0,C,A,0,0,S,3.0,0,F,SHEET,0.75,1320.0,4880.0,0,ideal
839,859.0,2019.0,8.0,C,A,0,0,S,3.0,0,E,COIL,1.6,1220.0,0.0,0,ideal
840,648.0,2019.0,8.0,C,M,0,0,S,2.2147001934235977,350,G,COIL,1.399,1320.0,0.0,0,ideal
841,2265.0,2019.0,8.0,C,A,0,50,S,2.2147001934235977,0,G,COIL,0.6,1320.0,0.0,0,ideal
842,1094.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,COIL,0.651,20.0,0.0,0,ideal
843,2416.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.6,374.9,4880.0,0,ideal
844,178.0,2019.0,8.0,C,A,0,0,S,3.0,0,E,COIL,1.6,50.0,0.0,0,ideal
845,2271.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.699,1320.0,4880.0,0,ideal
846,1586.0,2019.0,8.0,C,A,0,50,S,2.2147001934235977,0,E,COIL,0.7,610.0,0.0,0,ideal
847,1150.0,2019.0,8.0,C,A,0,0,S,3.0,0,E,COIL,0.799,20.0,0.0,0,ideal
848,835.0,2019.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.6,610.0,301.0,0,ideal
849,754.0,2019.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,0.601,610.0,4880.0,0,ideal
850,1829.0,2019.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,0.7,1320.0,4880.0,0,ideal
851,1598.0,2019.0,8.0,C,W,0,0,S,2.2147001934235977,310,G,COIL,2.5,1274.9,0.0,500,ideal
852,810.0,2019.0,8.0,C,A,0,0,S,2.0,0,G,SHEET,0.699,1320.0,4880.0,0,ideal
853,918.0,2019.0,8.0,C,A,0,0,S,2.0,0,E,SHEET,0.7,609.9,762.0,0,ideal
854,1821.0,2019.0,8.0,C,A,0,0,S,1.0,0,G,SHEET,0.3,1320.0,761.0,0,ideal
855,567.0,2019.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,0.599,150.0,4880.0,0,ideal
856,154.0,2019.0,8.0,C,A,0,0,S,2.0,0,E,COIL,0.7,1320.0,0.0,0,ideal
857,1350.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.7,374.9,4880.0,0,ideal
858,1204.0,2019.0,8.0,C,A,0,0,A,2.0,0,G,SHEET,0.301,610.0,762.0,0,ideal
859,1057.0,2019.0,8.0,C,A,0,0,S,2.2147001934235977,500,G,COIL,1.6,1320.0,0.0,0,ideal
860,1138.0,2019.0,8.0,C,A,0,0,S,2.0,0,G,SHEET,3.2,1300.0,762.0,0,ideal
861,434.0,2019.0,8.0,C,A,0,0,S,5.0,0,E,SHEET,1.2,610.0,762.0,0,ideal
862,2102.0,2019.0,8.0,C,A,0,0,S,5.0,0,E,SHEET,1.2,610.0,4880.0,0,ideal
863,1152.0,2019.0,8.0,C,A,0,0,S,3.0,0,F,SHEET,0.6,1220.0,762.0,0,ideal
864,2263.0,2019.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,COIL,0.301,610.0,0.0,0,ideal
865,2166.0,2019.0,8.0,C,A,0,85,S,2.2147001934235977,0,E,SHEET,1.0,610.0,762.0,0,ideal
866,586.0,2019.0,8.0,C,A,0,0,S,1.0,0,G,SHEET,0.301,515.0,610.0,0,ideal
867,948.0,2019.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,1.2,335.0,611.0,0,ideal
868,585.0,2019.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,0.8,1320.0,762.0,0,ideal
869,1065.0,2019.0,8.0,C,A,0,0,S,3.0,0,E,COIL,0.6,250.0,0.0,0,ideal
870,1931.0,2019.0,8.0,C,A,0,70,S,2.2147001934235977,0,G,COIL,0.801,610.0,0.0,600,ideal
871,864.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,COIL,3.5,610.0,0.0,600,ideal
872,1431.0,2019.0,8.0,C,A,0,0,S,1.0,0,G,SHEET,0.699,610.0,762.0,0,ideal
873,510.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,COIL,0.799,1300.0,0.0,0,ideal
874,170.0,2019.0,8.0,C,A,4,0,S,2.2147001934235977,0,G,COIL,0.5,1130.0,0.0,0,ideal
875,868.0,2019.0,8.0,C,A,0,0,S,2.2147001934235977,500,E,SHEET,1.6,609.9,4880.0,0,ideal
876,806.0,2019.0,8.0,C,A,0,0,S,3.0,0,G,COIL,0.601,1320.0,0.0,0,ideal
877,1885.0,2019.0,8.0,C,A,0,70,S,2.2147001934235977,0,E,COIL,2.0,1250.0,0.0,0,ideal
878,1887.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,3.2,1320.0,4880.0,0,ideal
879,1391.0,2019.0,8.0,C,A,0,45,S,2.2147001934235977,0,E,COIL,0.7,610.0,0.0,0,ideal
880,986.0,2019.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.6,610.0,762.0,0,ideal
881,2321.0,2019.0,8.0,C,V,0,0,S,2.0,0,E,SHEET,1.599,610.0,1.0,0,ideal
882,951.0,2019.0,8.0,C,A,0,50,S,2.2147001934235977,0,G,COIL,0.8,609.9,0.0,0,ideal
883,13.0,2019.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,1.6,610.0,4880.0,0,ideal
884,1198.0,2019.0,8.0,C,K,45,0,S,2.2147001934235977,0,E,COIL,3.2,640.0,0.0,600,ideal
885,1309.0,2019.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,0.8,1320.0,4880.0,0,ideal
886,935.0,2019.0,8.0,C,A,0,0,S,2.0,0,E,COIL,1.6,610.0,0.0,0,ideal
887,2094.0,2019.0,8.0,C,M,0,0,S,2.2147001934235977,600,G,COIL,1.6,1090.0,0.0,0,ideal
888,44.0,2019.0,8.0,C,A,0,0,A,1.0,0,E,COIL,0.5,610.0,0.0,0,ideal
889,187.0,2019.0,8.0,C,A,10,0,S,2.2147001934235977,0,E,COIL,1.201,1320.0,0.0,0,ideal
890,967.0,2019.0,8.0,C,A,0,0,S,1.0,0,G,SHEET,0.3,610.0,762.0,0,ideal
891,952.0,2019.0,8.0,C,A,0,0,S,2.0,0,E,SHEET,0.7,610.0,4880.0,0,ideal
892,830.0,2019.0,8.0,C,K,55,0,S,2.2147001934235977,0,E,COIL,1.5,640.0,0.0,0,ideal
893,2410.0,2019.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,0.599,609.9,4880.0,0,ideal
894,280.0,2019.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,0.8,610.0,762.0,0,ideal
895,2252.0,2019.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,1.6,610.0,761.0,0,ideal
896,2384.0,2019.0,8.0,C,A,0,0,S,3.0,0,E,COIL,0.6,610.0,0.0,0,ideal
897,1498.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.599,610.0,4880.0,0,ideal
898,1023.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,2.0,610.0,612.0,0,ideal
899,1244.0,2019.0,8.0,C,R,0,0,S,2.2147001934235977,500,E,SHEET,1.0,610.0,4880.0,0,ideal
900,2358.0,2019.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.999,610.0,762.0,0,ideal
901,2305.0,2019.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.699,610.0,761.0,0,ideal
902,1261.0,2019.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,0.7,610.0,762.0,0,ideal
903,316.0,2019.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,COIL,1.6,610.0,0.0,0,ideal
904,1861.0,2019.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,0.5,1220.0,4880.0,0,ideal
905,163.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.7,1300.0,4880.0,0,ideal
906,2155.0,2019.0,8.0,C,A,0,0,S,2.0,0,E,SHEET,0.7,609.9,762.0,0,ideal
907,2095.0,2019.0,8.0,C,A,0,0,S,2.0,0,E,COIL,0.7,1320.0,0.0,0,ideal
908,703.0,2019.0,8.0,C,A,0,70,S,2.2147001934235977,0,G,COIL,0.8,50.0,0.0,0,ideal
909,1064.0,2019.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,0.6,1220.0,761.0,0,ideal
910,255.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,0.699,610.0,4880.0,0,ideal
911,2385.0,2019.0,8.0,C,R,0,0,S,2.2147001934235977,500,E,SHEET,1.0,1100.0,762.0,0,ideal
912,53.0,2019.0,8.0,C,M,0,0,S,2.2147001934235977,600,G,COIL,1.6,1090.0,0.0,0,ideal
913,1546.0,2019.0,8.0,C,A,0,85,S,2.2147001934235977,0,G,COIL,3.2,610.0,0.0,0,ideal
914,299.0,2019.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,0.599,520.0,4880.0,0,ideal
915,1240.0,2019.0,8.0,C,R,0,0,A,2.0,0,G,COIL,0.25,20.0,0.0,0,ideal
916,1212.0,2019.0,8.0,C,S,0,0,S,2.2147001934235977,400,E,COIL,0.8,75.0,0.0,0,ideal
917,863.0,2019.0,8.0,C,A,0,0,S,2.0,0,G,SHEET,0.7,1300.0,4880.0,0,ideal
918,453.0,2019.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,COIL,0.699,1320.0,0.0,0,ideal
919,1520.0,2019.0,8.0,C,A,4,0,S,2.2147001934235977,0,G,COIL,1.0,1130.0,0.0,0,ideal
920,71.0,2019.0,8.0,C,A,0,50,S,2.2147001934235977,0,G,COIL,0.451,1320.0,0.0,0,ideal
921,1469.0,2019.0,8.0,C,A,0,0,S,3.0,0,E,COIL,1.6,1220.0,0.0,0,ideal
922,455.0,2019.0,8.0,C,W,0,0,S,2.2147001934235977,310,G,COIL,1.599,1275.0,0.0,0,ideal
923,2269.0,2019.0,8.0,C,A,0,0,S,3.0,0,E,SHEET,1.6,610.0,4880.0,0,ideal
924,1970.0,2019.0,8.0,C,R,0,0,S,3.0,0,E,COIL,1.599,610.0,0.0,0,ideal
925,670.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,2.0,610.0,4170.0,0,ideal
926,724.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,COIL,1.2,1220.0,0.0,0,ideal
927,1988.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,SHEET,1.599,1300.0,762.0,0,ideal
928,322.0,2019.0,8.0,C,V,0,0,S,2.0,0,E,COIL,1.201,1525.0,0.0,0,ideal
929,1411.0,2019.0,8.0,C,K,55,0,S,2.2147001934235977,0,E,COIL,1.1,900.0,0.0,0,ideal
930,2120.0,2019.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,2.0,1525.0,612.0,0,ideal
931,1726.0,2019.0,8.0,C,A,0,0,S,2.0,0,E,COIL,3.5,610.0,0.0,600,ideal
932,142.0,2019.0,8.0,C,A,0,50,S,2.2147001934235977,0,G,COIL,0.6,610.0,0.0,0,ideal
933,2332.0,2019.0,8.0,C,W,0,0,S,2.2147001934235977,310,G,SHEET,2.5,610.0,4880.0,0,ideal
934,432.0,2019.0,8.0,C,A,0,60,S,2.2147001934235977,0,G,COIL,0.6,50.0,0.0,0,ideal
935,962.0,2019.0,8.0,C,A,0,45,S,2.2147001934235977,0,D,SHEET,0.699,1320.0,760.0,0,ideal
936,1579.0,2019.0,8.0,C,R,0,0,A,3.0,0,G,COIL,0.4,58.0,0.0,0,ideal
937,2079.0,2019.0,8.0,C,R,0,0,S,2.0,0,E,COIL,3.2,609.9,0.0,0,ideal
938,1157.0,2019.0,8.0,C,A,0,0,A,2.0,0,G,COIL,0.7,1320.0,0.0,0,ideal
939,1461.0,2019.0,8.0,C,A,0,50,S,2.2147001934235977,0,E,COIL,1.6,1250.0,0.0,0,ideal
940,1715.0,2019.0,8.0,C,R,0,0,S,3.0,0,E,SHEET,1.601,830.0,881.0,0,ideal
941,2232.0,2019.0,8.0,C,M,0,0,S,2.2147001934235977,350,G,COIL,0.9,1320.0,0.0,0,ideal
942,80.0,2019.0,8.0,C,V,0,0,S,2.0,0,E,COIL,2.0,1525.0,0.0,0,ideal
943,1161.0,2019.0,8.0,C,A,0,0,S,2.0,0,F,SHEET,0.699,520.0,762.0,0,ideal
944,516.0,2019.0,8.0,C,A,0,60,S,2.2147001934235977,0,G,COIL,0.8,710.1,0.0,0,ideal
945,1087.0,2019.0,8.0,C,A,0,50,S,2.2147001934235977,0,E,COIL,0.6,610.0,0.0,0,ideal
946,1867.0,2019.0,8.0,C,R,0,0,S,2.2147001934235977,500,E,COIL,1.6,1320.0,0.0,0,ideal
947,1690.0,2019.0,8.0,C,A,0,0,S,2.0,0,E,SHEET,1.6,1320.0,1000.0,0,ideal
948,1724.0,2019.0,8.0,C,A,0,0,S,2.0,0,G,SHEET,0.7,610.0,4880.0,0,ideal
